market,model,week_start,ctg_channels,local_channels,ctg_role,local_role,local_activity_count,ctg_activity_count,gap_score,harvest_score,duplication_score,confidence_score,confidence_level,data_quality_note,recommended_action,budget_direction,planning_bucket,recommendation_reason
PTW,Cayenne E3 II,2026-07-13,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,4,2,0,0,45.0,Low,local_plan_incomplete,Validate data before optimisation,Validate before moving budget,Watch,PTW / Cayenne E3 II in week 2026-07-13: validate local plan data before reallocating; current local activity fields are incomplete.
PTW,Cayenne E4,2026-07-13,"Google Ads, META Inventory Ads, Paid Social","Other Online Channel, Programmatic, Social",full_funnel,upper_funnel,1,3,1,2,0,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"PTW / Cayenne E4 in week 2026-07-13: local activity is creating demand (Other Online Channel, Programmatic, Social) and CTG has lower-funnel capture live (Google Ads, META Inventory Ads, Paid Social)."
PTW,Macan BEV,2026-07-13,"Google Ads, META Inventory Ads, Paid Social","Other Online Channel, Programmatic, Search, Social",full_funnel,full_funnel,2,3,0,1,1,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"PTW / Macan BEV in week 2026-07-13: local activity is creating demand (Other Online Channel, Programmatic, Search, Social) and CTG has lower-funnel capture live (Google Ads, META Inventory Ads, Paid Social)."
TRK,Cayenne E3 II,2026-07-13,"Google Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,3,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"TRK / Cayenne E3 II in week 2026-07-13: CTG is active (Google Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
TRK,Cayenne E4,2026-07-13,"Google Ads, META Inventory Ads, Paid Social",Programmatic,full_funnel,upper_funnel,1,3,1,2,0,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"TRK / Cayenne E4 in week 2026-07-13: local activity is creating demand (Programmatic) and CTG has lower-funnel capture live (Google Ads, META Inventory Ads, Paid Social)."
TRK,Macan BEV,2026-07-13,"Google Ads, META Inventory Ads, Paid Social",Programmatic,full_funnel,upper_funnel,1,3,1,2,0,85.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"TRK / Macan BEV in week 2026-07-13: local activity is creating demand (Programmatic) and CTG has lower-funnel capture live (Google Ads, META Inventory Ads, Paid Social)."
PBR,Cayenne E3 II,2026-07-20,,"Other Online Channel, Programmatic, Retail Marketplace, Search, Social",unknown,full_funnel,1,0,0,0,0,100.0,High,complete,Potential CTG whitespace,Review for CTG test,Fix,"PBR / Cayenne E3 II in week 2026-07-20: local activity is live (Other Online Channel, Programmatic, Retail Marketplace, Search, Social) but CTG has no matching support in the timeline."
PBR,Cayenne E4,2026-07-20,,"Programmatic, Search, Social",unknown,full_funnel,1,0,0,0,0,100.0,High,complete,Potential CTG whitespace,Review for CTG test,Fix,"PBR / Cayenne E4 in week 2026-07-20: local activity is live (Programmatic, Search, Social) but CTG has no matching support in the timeline."
PCA,Cayenne E3 II,2026-07-20,"Google Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,3,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PCA / Cayenne E3 II in week 2026-07-20: CTG is active (Google Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
PCA,Cayenne E4,2026-07-20,"Google Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,3,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PCA / Cayenne E4 in week 2026-07-20: CTG is active (Google Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
PCA,Macan BEV,2026-07-20,"Google Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,3,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PCA / Macan BEV in week 2026-07-20: CTG is active (Google Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
PCGB,Cayenne E3 II,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,4,2,0,0,45.0,Low,local_plan_incomplete,Validate data before optimisation,Validate before moving budget,Watch,PCGB / Cayenne E3 II in week 2026-07-20: validate local plan data before reallocating; current local activity fields are incomplete.
PCGB,Cayenne E4,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,4,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PCGB / Cayenne E4 in week 2026-07-20: CTG is active (Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
PCGB,Macan BEV,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,4,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PCGB / Macan BEV in week 2026-07-20: CTG is active (Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
PCH,Cayenne E4,2026-07-20,"Google Ads, META Inventory Ads, Paid Social","CTV, Other Online Channel, Programmatic, Search, Social",full_funnel,full_funnel,2,3,0,1,1,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"PCH / Cayenne E4 in week 2026-07-20: local activity is creating demand (CTV, Other Online Channel, Programmatic, Search, Social) and CTG has lower-funnel capture live (Google Ads, META Inventory Ads, Paid Social)."
PCH,Macan BEV,2026-07-20,"Google Ads, META Inventory Ads, Paid Social",Search,full_funnel,lower_funnel,1,3,0,0,1,100.0,High,complete,Coordinated support,Coordinate with market,Protect,PCH / Macan BEV in week 2026-07-20: CTG and local activity are both live; keep coordination tight before changing budget.
PCL,Cayenne E3 II,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social","Programmatic, Search, Social",full_funnel,full_funnel,1,4,0,1,1,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"PCL / Cayenne E3 II in week 2026-07-20: local activity is creating demand (Programmatic, Search, Social) and CTG has lower-funnel capture live (Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social)."
PCL,Cayenne E4,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,4,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PCL / Cayenne E4 in week 2026-07-20: CTG is active (Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
PCL,Macan BEV,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social","Programmatic, Search, Social",full_funnel,full_funnel,1,4,0,1,1,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"PCL / Macan BEV in week 2026-07-20: local activity is creating demand (Programmatic, Search, Social) and CTG has lower-funnel capture live (Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social)."
PCNA,Cayenne E3 II,2026-07-20,,"Programmatic, Search, Social",unknown,full_funnel,1,0,0,0,0,100.0,High,complete,Potential CTG whitespace,Review for CTG test,Fix,"PCNA / Cayenne E3 II in week 2026-07-20: local activity is live (Programmatic, Search, Social) but CTG has no matching support in the timeline."
PCNA,Cayenne E4,2026-07-20,,"Programmatic, Search, Social",unknown,full_funnel,1,0,0,0,0,100.0,High,complete,Potential CTG whitespace,Review for CTG test,Fix,"PCNA / Cayenne E4 in week 2026-07-20: local activity is live (Programmatic, Search, Social) but CTG has no matching support in the timeline."
PCNA,Macan BEV,2026-07-20,,"Programmatic, Search, Social",unknown,full_funnel,1,0,0,0,0,100.0,High,complete,Potential CTG whitespace,Review for CTG test,Fix,"PCNA / Macan BEV in week 2026-07-20: local activity is live (Programmatic, Search, Social) but CTG has no matching support in the timeline."
PD,Cayenne E3 II,2026-07-20,"Google Ads, META Inventory Ads, Paid Social",Search,full_funnel,lower_funnel,1,3,0,0,1,100.0,High,complete,Coordinated support,Coordinate with market,Protect,PD / Cayenne E3 II in week 2026-07-20: CTG and local activity are both live; keep coordination tight before changing budget.
PD,Cayenne E4,2026-07-20,"Google Ads, META Inventory Ads, Paid Social","Programmatic, Search",full_funnel,full_funnel,2,3,0,1,1,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"PD / Cayenne E4 in week 2026-07-20: local activity is creating demand (Programmatic, Search) and CTG has lower-funnel capture live (Google Ads, META Inventory Ads, Paid Social)."
PD,Macan BEV,2026-07-20,"Google Ads, META Inventory Ads, Paid Social","Programmatic, Search, Social",full_funnel,full_funnel,3,3,0,1,1,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"PD / Macan BEV in week 2026-07-20: local activity is creating demand (Programmatic, Search, Social) and CTG has lower-funnel capture live (Google Ads, META Inventory Ads, Paid Social)."
PIB POR,Cayenne E4,2026-07-20,"Google Ads, META Inventory Ads, Paid Social","Programmatic, Search, Social",full_funnel,full_funnel,1,3,0,1,1,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"PIB POR / Cayenne E4 in week 2026-07-20: local activity is creating demand (Programmatic, Search, Social) and CTG has lower-funnel capture live (Google Ads, META Inventory Ads, Paid Social)."
PIB POR,Macan BEV,2026-07-20,"Google Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,3,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PIB POR / Macan BEV in week 2026-07-20: CTG is active (Google Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
PIB SPA,Cayenne E3 II,2026-07-20,,"Branded Content, CTV, Cinemas, Other Online Channel, Programmatic, Search, Social, YouTube",unknown,full_funnel,2,0,0,0,0,100.0,High,complete,Potential CTG whitespace,Review for CTG test,Fix,"PIB SPA / Cayenne E3 II in week 2026-07-20: local activity is live (Branded Content, CTV, Cinemas, Other Online Channel, Programmatic, Search, Social, YouTube) but CTG has no matching support in the timeline."
PIB SPA,Cayenne E4,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social","CTV, Other Online Channel, Programmatic, Search, Social, YouTube",full_funnel,full_funnel,2,4,0,1,1,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"PIB SPA / Cayenne E4 in week 2026-07-20: local activity is creating demand (CTV, Other Online Channel, Programmatic, Search, Social, YouTube) and CTG has lower-funnel capture live (Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social)."
PIB SPA,Macan BEV,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social",Search,full_funnel,lower_funnel,1,4,0,0,1,100.0,High,complete,Coordinated support,Coordinate with market,Protect,PIB SPA / Macan BEV in week 2026-07-20: CTG and local activity are both live; keep coordination tight before changing budget.
PIT,Cayenne E3 II,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,4,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PIT / Cayenne E3 II in week 2026-07-20: CTG is active (Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
PIT,Cayenne E4,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social","Programmatic, Social",full_funnel,upper_funnel,2,4,1,2,0,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"PIT / Cayenne E4 in week 2026-07-20: local activity is creating demand (Programmatic, Social) and CTG has lower-funnel capture live (Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social)."
PIT,Macan BEV,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social","Programmatic, Social",full_funnel,upper_funnel,1,4,1,2,0,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"PIT / Macan BEV in week 2026-07-20: local activity is creating demand (Programmatic, Social) and CTG has lower-funnel capture live (Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social)."
PKO,Cayenne E3 II,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,4,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PKO / Cayenne E3 II in week 2026-07-20: CTG is active (Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
PKO,Cayenne E4,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,4,2,0,0,45.0,Low,local_plan_incomplete,Validate data before optimisation,Validate before moving budget,Watch,PKO / Cayenne E4 in week 2026-07-20: validate local plan data before reallocating; current local activity fields are incomplete.
PKO,Macan BEV,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,4,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PKO / Macan BEV in week 2026-07-20: CTG is active (Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
PNO,Cayenne E4,2026-07-20,"Google Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,3,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PNO / Cayenne E4 in week 2026-07-20: CTG is active (Google Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
PNO,Macan BEV,2026-07-20,"Google Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,3,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PNO / Macan BEV in week 2026-07-20: CTG is active (Google Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
POF,Cayenne E3 II,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads","Search, Social",lower_funnel,full_funnel,2,3,0,1,1,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"POF / Cayenne E3 II in week 2026-07-20: local activity is creating demand (Search, Social) and CTG has lower-funnel capture live (Google Ads, Google Inventory Ads, META Inventory Ads)."
POF,Cayenne E4,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social","Search, Social",full_funnel,full_funnel,1,4,0,1,1,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"POF / Cayenne E4 in week 2026-07-20: local activity is creating demand (Search, Social) and CTG has lower-funnel capture live (Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social)."
POF,Macan BEV,2026-07-20,"Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social","Search, Social",full_funnel,full_funnel,2,4,0,1,1,100.0,High,complete,Harvest local upper-funnel demand,Upweight CTG lower-funnel,Scale,"POF / Macan BEV in week 2026-07-20: local activity is creating demand (Search, Social) and CTG has lower-funnel capture live (Google Ads, Google Inventory Ads, META Inventory Ads, Paid Social)."
PPL,Cayenne E3 II,2026-07-20,"Google Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,3,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PPL / Cayenne E3 II in week 2026-07-20: CTG is active (Google Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
PPL,Cayenne E4,2026-07-20,"Google Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,3,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PPL / Cayenne E4 in week 2026-07-20: CTG is active (Google Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
PPL,Macan BEV,2026-07-20,"Google Ads, META Inventory Ads, Paid Social",,full_funnel,unknown,0,3,2,0,0,100.0,High,complete,CTG filling local gap,Protect or upweight CTG,Scale,"PPL / Macan BEV in week 2026-07-20: CTG is active (Google Ads, META Inventory Ads, Paid Social) where no confirmed local activity is planned."
